time,size,sex
1198.2437085221288,36,M
1354.9151562267452,77,M
1365.387588358545,22,M
1934.5714279893637,409,M
1986.826128407887,536,M
1984.0562352670233,431,M
1946.5632983257783,69,M
1235.2929408430923,10,M
1907.5476985386708,33,M
1934.3597665080238,237,M
1867.1387863265052,22,M
1650.3852471849445,7,M
1895.163614235917,340,M
1593.3605420079539,546,M
1990.7410786375845,371,M
1807.6200386818057,495,M
1956.6478196640956,309,M
1956.3080242125386,137,M
1988.4164505566466,26,M
1934.0697576058049,297,M
536.2707699850387,268,M
682.4840963191436,20,M
1802.611923160562,65,M
1849.3302992305344,18,M
1967.4619464574596,443,M
1994.6025344634068,435,M
1993.9242932828367,117,M
1216.082920283188,14,M
1347.1267385755084,31,M
1722.340192163976,11,M
1895.019402157209,606,M
1999.045581537779,248,M
484.2032810271591,3,M
1365.223963230546,20,M
1975.2153201434128,89,M
1939.4227807442885,527,M
1678.949347093866,613,M
1844.0289296111482,7,M
742.4777411539847,10,M
1962.8637898950008,457,M
1982.9038663941924,330,M
1211.7011811018472,22,M
1576.6507323675119,25,M
1982.6380469863109,252,M
1145.7848995050417,20,M
1967.8541376425887,133,M
1981.7803125002845,506,M
1920.2992081014697,531,M
1577.219860102939,203,M
1971.9738112032628,495,M
1548.0308373884225,27,M
1967.4125958845805,142,M
1912.7157895126109,187,M
1968.5066511997313,530,M
1836.1752321883368,268,M
1729.3080160751408,2,M
1847.7861200894322,116,M
1832.2978807761294,4,M
1956.8340146539538,203,M
1977.175581076647,112,M
1945.690383999261,495,M
1987.429002925401,78,M
1752.550478501849,36,M
700.0503775339132,4,M
1985.0117880552386,120,M
1986.5571803310615,531,M
1837.6948367271843,225,M
1940.5559917650592,72,M
1028.7869964210372,5,M
1874.0079004704019,572,M
1956.4864783807666,397,M
1784.2947991829146,82,M
468.1472452086094,10,M
690.3000380238772,5,M
1326.0357415402368,22,M
1009.0890383113258,41,M
1912.215154960386,19,M
1594.4980196250722,49,M
587.3747526336305,20,M
917.4555745965064,2,M
1949.9332780243371,398,M
1332.3088011145314,268,M
1184.108742784872,10,M
1909.8082145771052,24,M
1973.3381088965432,4,M
1927.231503350382,7,M
1994.7117893349766,22,M
1975.6614714906636,321,M
1809.7168365980428,653,M
1867.9114709169994,10,M
1847.8790306546177,30,M
1992.3326749756231,346,M
1717.3776473789712,18,M
109.2611138896297,19,M
1907.4228926766311,477,M
1860.1614179053622,297,M
1429.3046836017038,21,M
1980.3109680250852,70,M
1372.2775450477982,613,M
1961.642060219699,227,M
1596.747950628181,52,M
1433.159383955944,31,M
1997.307433117328,423,M
1999.635191064855,70,M
1914.856130308356,55,M
1740.6028696790436,298,M
1904.5137916778526,275,M
1723.3884818486176,30,M
765.7652262205032,4,M
1957.7205500477596,100,M
1948.847014987649,234,M
1868.1050940550404,234,M
1908.6621161882858,299,M
1885.8706565714776,191,M
1957.0042103503079,632,M
1393.207915329094,77,M
1688.3580843939508,6,M
1849.904746846894,99,M
1439.5106587035227,5,M
1945.376418525263,546,M
1161.2698019908157,211,M
1505.692407778954,108,M
1358.9348347246885,211,M
1416.2776317588466,19,M
1025.5667108447356,211,M
1796.3080635869478,276,M
1709.3470539571217,16,M
1709.326781253485,337,M
1858.8127062733427,430,M
1931.1353536219654,136,M
1898.8572525913276,406,M
1951.804469738245,215,M
1855.7286259910513,238,M
1970.7648334439807,468,M
1543.2400768791606,6,M
1195.9433761436953,3,M
1831.1959857058823,609,M
524.5505986054208,211,M
1992.6882007167,501,M
1925.7883013043968,219,M
1537.4411206967577,4,M
1942.0650739904243,452,M
211.6277991126012,2,M
1819.8522312878918,124,M
1997.0805801702395,38,M
1320.1981192607943,79,M
1387.701986845763,25,M
1827.707263179729,32,M
125.9742620372919,5,M
1960.8471409624874,542,M
1686.6609175906783,5,M
1938.4389760747595,539,M
1922.5621800691824,17,M
1982.3428038856257,98,M
1998.9704114962374,30,M
1946.6494834265243,596,M
1991.7660526339534,590,M
1970.7807993028914,38,M
1561.5210843585269,77,M
1288.5374180438605,14,M
1892.1709990289194,131,M
1984.0041606255807,288,M
1088.4058551229814,39,M
1865.441684430741,46,M
1990.7464457386627,125,M
1734.7883667384256,14,M
1161.7036269892035,41,M
1886.1634434124287,546,M
1924.8388989941748,16,M
572.4265165090197,15,M
1957.0939607486873,427,M
1970.795433372522,261,M
1705.402485843347,124,M
1868.4775362810522,172,M
1328.275481595628,77,M
1712.1795591213363,52,M
1346.981555160979,46,M
1899.5517999583749,11,M
1616.3562082029587,32,M
245.43473247066635,39,M
377.7752571508921,5,M
1624.9448928662814,41,M
1979.333873311412,126,M
246.91073458997445,5,M
1942.5644137481106,55,M
1310.1026608766022,613,M
1647.9776426505457,409,M
1455.1837811304981,21,M
490.380943170646,39,M
880.2256515434254,5,M
1976.6458586156773,253,M
1400.4573135488938,8,M
1786.0928357123494,19,M
1860.4222095273308,225,M
1262.2425484340426,2,M
226.42578573849414,41,M
765.0143926038908,268,M
1949.087768410467,517,M
1849.2803133105956,276,M
1762.5261402255496,131,M
1035.0229201743787,10,M
1997.3574166271155,433,M
824.3382607053885,3,M
783.6280486605395,19,M
1193.484150596501,409,M
1944.1641198130308,221,M
1912.9338027544202,89,M
1905.741853819672,50,M
1635.4043127140221,65,M
1836.0192979292003,55,M
1732.9954555157258,131,M
1460.2674874132945,59,M
1991.7348151423764,117,M
1950.4570505184367,31,M
1977.609663169185,134,M
1979.9222109121413,445,M
1795.3722847018123,79,M
173.78542607933284,19,M
1953.342167406192,124,M
1444.167003497205,613,M
1927.909918747321,202,M
1881.6240054473833,653,M
1924.3088249343396,523,M
930.796983250642,5,M
83.82194715606377,3,M
1487.190854327438,16,M
1945.8016536260575,337,M
1022.5932903895936,19,M
1991.1286990239842,388,M
1998.2935706552744,97,M
1221.190439670308,27,M
1761.6887143981653,20,M
1955.6389812765754,246,M
1044.8254678312915,3,M
54.88641171010565,5,M
1518.2544850888482,15,M
1219.475771715186,613,M
1892.5204472119924,474,M
1712.2260613444653,38,M
1960.8115935367762,497,M
1954.736062650198,30,M
733.3695899711532,14,M
1868.9454708855758,469,M
1959.512995622674,220,M
108.15218087205945,20,M
1940.9041467086677,39,M
347.20992482966864,3,M
1828.4228471968243,9,M
1917.5195725256299,291,M
1736.0517507767795,59,M
1696.5117169956602,7,M
1953.4075962377465,48,M
1945.4716920126195,340,M
1008.2090687306084,4,M
1758.9546176086699,4,M
1917.7221429044544,98,M
1391.286335405025,4,M
1859.4840759088506,654,M
1977.3442523032188,67,M
1933.1994078138437,51,M
1938.5544421745474,253,M
1991.0019465644768,119,M
1733.838654490548,174,M
1907.1762569440373,211,M
1774.3117894990012,126,M
1777.717994160383,298,M
1892.43490676307,470,M
1569.6775231049057,59,M
1402.8299405263945,211,M
1854.9057262318922,168,M
1905.4090452315365,297,M
1778.6497694458203,16,M
416.25924638289456,10,M
1951.529210277727,120,M
1889.434882718904,91,M
1947.1602798265951,453,M
1773.7710958349217,30,M
1539.9633884106793,25,M
1835.139487414635,15,M
1071.6364267033384,5,M
1971.0364667495496,183,M
735.8818347428808,4,M
1657.57199333187,65,M
1978.0595742706355,652,M
1953.137729751237,103,M
629.0720220236603,268,M
1996.82810007148,68,M
1973.165660249015,145,M
1799.416782304424,21,M
1907.8724747530705,205,M
1650.106595997148,41,M
1345.0809029334375,409,M
1614.7896299216113,613,M
1860.7535889822345,51,M
870.7478418833327,41,M
1996.2588218824842,299,M
1680.045120372363,211,M
711.8976903161348,19,M
347.86535176187544,5,M
1975.1544544258704,239,M
1994.427451945304,100,M
1791.0262287443727,191,M
1960.6902551228573,575,M
1923.821361504903,364,M
866.6517307046162,10,M
1959.2735626962667,584,M
1432.9622113800478,276,M
1769.696142906663,14,M
1971.3427053975086,74,M
1840.0497358361854,546,M
1917.5663729111943,32,M
1223.6651713283868,2,M
1625.2770365728534,16,M
1760.1534887434734,74,M
1414.9568903545403,20,M
1176.9276618122594,19,M
1902.6062735367032,334,M
1806.1006383671781,131,M
794.7657596048214,5,M
1808.5729105305838,78,M
1925.8594303179505,52,M
1965.2321644324534,357,M
1993.2105822878002,36,M
1984.3748675244237,267,M
1952.5429220094377,86,M
1172.6136779654382,22,M
1982.4139682112864,637,M
1730.8175105937362,372,M
1942.3868155317616,108,M
1973.1867177381944,2,M
1208.8651603742728,19,M
1945.7251148098344,411,M
1822.1713524976167,135,M
1527.8441387452472,39,M
1202.264174669061,15,M
1923.0784258195456,74,M
1993.1617570611402,137,M
1452.0237425391745,3,M
1485.806311848812,14,M
1642.8333185306305,20,M
929.7827071924503,268,M
1861.1506589721068,613,M
658.8987416122897,4,M
1988.0534569308923,60,M
1969.8689514978296,18,M
1487.46970195594,3,M
1976.5141117095102,414,M
1792.9780992303954,27,M
1991.3052718004935,625,M
1946.5570017973953,641,M
1988.587500017243,157,M
475.9370275536286,2,M
919.8167712179658,41,M
1815.366217301623,126,M
1559.0822383547227,203,M
1640.6173216520847,82,M
1371.8984032069893,6,M
1864.4521362338596,24,M
1815.5325265635354,10,M
1560.270249110135,409,M
1993.1250900938803,544,M
1859.001734645146,609,M
547.0441995484005,4,M
74.6050871394803,15,M
1992.8957741006955,183,M
1800.0376448625755,409,M
1441.1526159472876,9,M
1912.5524103801658,177,M
1837.2292988078925,470,M
1944.6666087920219,21,M
1927.355352407724,225,M
1620.2359069173324,546,M
1846.7529994819452,86,M
402.0316746310436,14,M
1820.5747168415062,82,M
1858.747398071291,190,M
1880.8553417096794,430,M
1977.115102378834,323,M
1903.3763685320414,364,M
1981.5841107907047,139,M
1799.6010955014422,6,M
1979.9405984958676,354,M
583.6930985478969,268,M
1671.4306553598801,55,M
1816.0407160387526,26,M
1283.0098930266279,39,M
1960.2479014053845,224,M
1338.56559977104,4,M
1456.7879054589275,22,M
1554.1385166983807,41,M
1999.3594959485868,63,M
1999.3221148084333,58,M
578.0894504844722,14,M
1881.5629320860114,128,M
1846.6207239515588,21,M
1859.0253473559223,9,M
1976.7199696604514,567,M
1996.8347067472243,169,M
1977.8654615333442,340,M
555.9789570989933,39,M
1951.3559423365577,448,M
1960.5003832026925,324,M
1732.251437746202,21,M
1499.8630450167195,95,M
1167.6017618747674,25,M
959.2494497088732,41,M
1983.4094149699827,45,M
1822.8373927304292,276,M
195.26787777831692,39,M
1945.506590078806,285,M
1990.629823704266,33,M
1897.9613448590578,3,M
1872.4998293868712,523,M
125.72580026080735,41,M
1954.6228313133759,486,M
1995.3923765959203,9,M
1877.4923580681914,95,M
1882.8255316573848,534,M
1977.0632238017592,549,M
1133.139759896542,15,M
1999.2214111051874,114,M
1834.9438839038025,56,M
1687.3289325221303,31,M
1739.0508632475483,650,M
175.49543216593,41,M
1903.8583893613302,30,M
226.00683927755512,14,M
1331.8506051274037,20,M
1035.4597688110016,41,M
1933.2932384614846,44,M
1887.0285981138768,12,M
1910.4016309403307,10,M
1971.7387680874056,376,M
1959.3487120402406,210,M
1934.037105826465,270,M
1564.2958286790547,95,M
670.6582891802484,10,M
732.6203972114507,2,M
1858.6198412844833,108,M
1953.3571449430617,158,M
1576.9465809988792,15,M
1835.2384132466927,434,M
1996.3698805213814,233,M
1973.8932416579846,365,M
1318.141753020969,46,M
1926.5354288149879,21,M
945.7646519659442,15,M
1665.9056590065136,5,M
1967.4784321987806,409,M
1995.7437926811137,258,M
1966.66105618019,187,M
1880.0198176736433,17,M
1978.4132690027986,601,M
1815.9340738501553,55,M
1966.8216984791025,554,M
1968.4291120303765,88,M
1930.413893117659,124,M
1632.9152515549013,27,M
1909.0467773877292,276,M
1830.5156149042875,99,M
1862.6424383378119,436,M
1657.0090190230362,46,M
1961.1792243733958,29,M
1920.4795201000009,145,M
1947.938591143723,600,M
1545.3526558969418,21,M
1889.6242424596976,514,M
1774.4704447825488,650,M
1643.1914388360215,77,M
1994.1986223617996,34,M
1989.5951992128018,614,M
1232.9552154194093,409,M
696.0892762261506,3,M
1970.2961859159211,91,M
1645.8693307944022,211,M
852.3015394165652,19,M
1005.1931307453913,3,M
1972.6430204321318,191,M
1996.9694119536828,11,M
1731.95521091337,31,M
1981.8525585342275,218,M
1904.8279937061634,207,M
1888.7597044254196,290,M
158.62398392269043,41,M
1071.3064091004042,14,M
1707.358808605767,211,M
1812.1339346271343,17,M
1864.227249851393,315,M
1446.4318837736387,25,M
1970.22875708786,6,M
1293.501888439233,15,M
1848.7006196569428,174,M
1996.7378695568239,37,M
1035.4754025792906,14,M
1843.223022777996,95,M
1874.82724934693,525,M
1911.4423791268566,340,M
1183.5030335345566,15,M
789.9156436019219,39,M
1812.8673037657811,3,M
1922.4070653379883,261,M
1918.5957198378815,79,M
457.4598853235958,4,M
1466.0975850242035,8,M
1947.1327310985187,65,M
1863.7570548456558,109,M
1566.2068288527219,30,M
1945.6736766075444,164,M
542.4724645331647,19,M
1879.77273506228,135,M
1932.8942362085309,436,M
1757.7194098551447,95,M
1992.045767450154,7,M
1917.4136801402453,582,M
1967.622555777093,99,M
1907.8757124029967,601,M
1486.076128921937,27,M
889.6026276050152,10,M
1991.17813813677,163,M
709.2669654916958,268,M
1986.216269576346,155,M
1977.5330903566974,233,M
1980.6450803302203,86,M
1885.5730880961598,202,M
1985.9039338005516,447,M
1948.4919836297809,82,M
800.8818746775034,15,M
1916.62108882563,337,M
1839.3011896850678,77,M
1874.2461959492125,433,M
263.9201181653284,2,M
1529.1434842945448,10,M
1866.72056362188,86,M
1972.793200667293,130,M
1896.486586136363,56,M
365.93787388941234,20,M
949.9866450974653,27,M
1692.1354456680078,268,M
134.96265829096825,4,M
1601.1543987415178,23,M
1939.5911877391231,9,M
250.5139753277744,41,M
1952.1316816897765,291,M
1914.7773690246327,398,M
1926.369279564723,313,M
943.3350993975029,2,M
1630.6700297015332,409,M
1981.9423041180607,235,M
1991.9207525698673,24,M
1537.8332639336134,20,M
1986.9020942290238,298,M
1908.974260946505,143,M
1858.17530602034,298,M
1982.4828578355302,396,M
1833.8944602553788,191,M
1866.6389954772976,132,M
924.0166938256903,211,M
1942.1838390046937,471,M
495.4977670531801,268,M
1805.3086648134577,15,M
1609.648263218796,6,M
1971.267892820069,237,M
1817.9482599054527,39,M
1983.8513783027665,437,M
1745.5125985999916,189,M
1368.4897606638992,25,M
1821.9852959065445,189,M
1910.1820176141919,190,M
1936.506118044876,91,M
976.6529314916811,39,M
1639.0528194420683,55,M
1418.3942352915524,39,M
1995.681206001655,96,M
1997.596613710962,41,M
1945.3104373075244,52,M
687.5304615937022,10,M
1715.2915817006822,184,M
1895.74772877578,313,M
1767.4959005972041,79,M
1990.467996172556,54,M
1935.7810908699057,159,M
1853.1602345870751,16,M
1604.5231760399174,174,M
1986.0482204773061,146,M
673.8360648476802,27,M
1711.429011557246,10,M
1749.9351116283103,191,M
1628.7581446809102,25,M
1935.6714253458194,102,M
1869.5818215946092,184,M
1457.301537862972,20,M
1766.1801285682968,5,M
674.2030980399829,268,M
1025.6481766077643,22,M
1102.334054685646,14,M
994.4580136648199,39,M
1891.4817316128394,151,M
1775.7295040395963,2,M
1926.4760659621497,29,M
1449.7071210740778,203,M
1335.8866303598004,39,M
1999.6682102622785,23,M
1877.8043940826662,364,M
1658.7538147680293,74,M
1923.5005522949189,48,M
1745.0693378667602,38,M
1810.5532369411749,69,M
1996.5187239182924,247,M
1961.2847559730646,339,M
1843.7767182299692,124,M
1968.909053046359,241,M
278.8086105578282,41,M
1989.5969530370448,15,M
1841.6426740420902,499,M
1972.6315571587056,343,M
1965.6816357134849,216,M
884.8752865683626,4,M
1961.1021865314767,143,M
1074.2403506735786,20,M
466.3004674657424,20,M
1986.990969010146,455,M
649.2665935600273,14,M
1930.489006071999,434,M
1915.851325549321,91,M
1162.7916899569796,20,M
1851.8595074890818,15,M
1484.9521817867471,19,M
1970.5622496414387,491,M
1855.2035933944176,337,M
1284.644094539099,613,M
1953.3428285834327,242,M
1996.9757829055031,133,M
1992.0525030875385,648,M
1600.5474853264768,8,M
409.9286384762785,15,M
1963.4768653967453,276,M
1596.0451148952284,65,M
1709.1889227608203,298,M
1844.947145229165,372,M
1935.6321395876537,440,M
1587.8029891318315,126,M
1636.851188269587,14,M
1577.442143192982,16,M
1704.0709907923251,189,M
1837.8163121257082,2,M
1762.919699092561,38,M
1297.5882020496686,36,M
1949.3220920746194,139,M
1886.2637956266767,26,M
1785.695434966719,434,M
1960.618804616478,470,M
1495.6530500573372,9,M
1889.9112311649633,185,M
1905.880508560663,51,M
1679.4597604672151,11,M
1954.0267811087253,329,M
1966.6928974101443,351,M
1779.4294827671229,172,M
1394.2500985877562,41,M
1685.3100797215382,26,M
1997.0719363904768,48,M
432.70223246933597,4,M
1793.8618660992038,36,M
1908.173648577902,161,M
1460.6667805140683,79,M
1985.8937318589217,566,M
1998.6145499755428,10,M
158.15681629472476,2,M
1990.945857542166,641,M
1582.9008950742182,30,M
1946.0206773649163,149,M
1946.2395570982885,275,M
1994.2661323520445,55,M
1309.4346867468603,8,M
1860.8059707423367,5,M
1922.8196772708382,351,M
1969.5459731748504,244,M
32.73792594897067,41,M
1984.386709536441,611,M
1936.591225828294,233,M
1687.295772481683,131,M
1879.5485998405059,357,M
1974.9321670316929,242,M
1978.6548109976582,200,M
778.8772277772865,20,M
1914.3321670297648,184,M
1984.915781185814,350,M
1940.6156519988635,450,M
1444.8554602239133,27,M
1378.4895520299065,9,M
1890.1139678112152,104,M
1265.2872914387185,20,M
1854.7471076231132,126,M
1894.3362879994645,582,M
1990.3045389668803,144,M
1697.6415485102198,172,M
1934.197602337971,576,M
1772.2787572946306,11,M
569.9256559986804,19,M
1877.147758949012,31,M
1892.0223139974448,238,M
1648.596137051463,31,M
1088.2822066801375,36,M
1366.9356518851298,39,M
1948.7058978318405,184,M
1726.0444097191726,189,M
1314.1847720854066,20,M
1871.4777944192426,271,M
1953.876530147793,243,M
1981.9199558498337,52,M
358.42560986042537,41,M
1792.9119579694002,41,M
1911.7974465102056,172,M
1870.47099725393,398,M
1936.1211592292618,359,M
1989.024117094133,455,M
924.9297261899125,4,M
1955.491462352711,270,M
1767.2146102601237,9,M
1507.4347883393634,17,M
849.649314701867,20,M
1893.9420870250233,337,M
492.4708907767169,4,M
1819.590067717744,430,M
1937.8705357289475,407,M
402.1370013163982,268,M
1992.5745111389226,49,M
1995.1719892656445,77,M
691.1235138788376,15,M
1924.9185060897657,134,M
1511.0810010926928,31,M
461.6721387056631,19,M
1183.0156647253302,4,M
1930.2409034917432,567,M
1866.2472539752098,29,M
1938.0669062346478,374,M
1964.7740065220116,411,M
922.107703614485,10,M
1209.2295029915233,25,M
1957.1293668803974,421,M
1733.3368854969967,268,M
1536.3015658893405,36,M
1914.5030408032815,130,M
1860.2521303269766,40,M
1386.8412101474144,2,M
209.58819721078453,4,M
1508.8335389852184,4,M
1960.7439285800285,488,M
1960.3236658547485,358,M
367.4395998276824,268,M
1218.2334800260223,3,M
1945.0727906497373,534,M
1051.2487836331384,27,M
1716.236357359855,203,M
1900.7452426217337,133,M
1846.5303367482932,345,M
1415.67633028215,23,M
1939.0977158387066,602,M
1988.3625996030123,164,M
1780.355585851828,26,M
1390.9368531750536,19,M
1512.1255062116506,79,M
1095.4564724581767,268,M
1885.1095408286637,613,M
777.1282232952425,211,M
1815.1520843588116,79,M
1553.9030391059396,19,M
1897.3445943383235,155,M
1801.964191995517,22,M
1758.1841779954518,650,M
1957.8394917310864,434,M
1973.8752371634089,79,M
1687.8138989738661,409,M
1383.1518111986259,3,M
1474.3076075228016,17,M
1480.6240492291574,39,M
1906.1120054072262,253,M
884.947634409041,20,M
1887.563483929399,80,M
232.43828474659406,2,M
629.8810002187723,41,M
1932.0738371865807,469,M
1971.1196347810394,147,M
1913.4508463695267,116,M
1590.482101429253,77,M
1901.541726324798,203,M
305.26030634529667,19,M
1476.484302787173,613,M
1776.0628578188139,22,M
1271.6723256272662,268,M
149.8424796379462,15,M
1867.0746865707895,20,M
550.5426205135952,20,M
1356.424812829966,4,M
1690.1930617273392,3,M
1733.9607907004718,4,M
1592.1273423831205,2,M
359.87708845196266,15,M
1404.71217050479,22,M
1646.6267781549661,36,M
141.20784398671253,3,M
1906.622934736656,469,M
1252.2024274843807,21,M
1550.5783078005009,79,M
1696.1473406878001,38,M
1882.7622318854856,5,M
970.374945939411,27,M
1406.0755347282231,15,M
1440.934919040059,77,M
1852.2890272482118,106,M
1965.3894028733005,297,M
1067.3715395911465,41,M
1513.0481870760532,6,M
1716.2321514257235,613,M
1941.226939513057,473,M
1907.2128371642964,234,M
395.52843801815146,2,M
1950.1259441060693,313,M
1496.2491096031933,15,M
1538.9724615762332,46,M
255.995110524004,14,M
1996.9298624957055,210,M
1845.5611400120222,22,M
1501.6714766526138,5,M
1998.2092137556626,92,M
1802.5549364382362,46,M
1419.7221583779162,268,M
1749.2679866330684,203,M
830.3833648050124,41,M
418.6930506300793,5,M
1860.7160481924825,78,M
1872.5942702064685,114,M
742.2715107324417,5,M
1930.1306679831175,228,M
1981.0185150846748,178,M
1123.6411880413152,10,M
1635.1768945000522,49,M
1784.7731620293325,55,M
1608.958879537558,25,M
1938.5976156267632,367,M
1775.3380081978785,613,M
1629.6125784300332,3,M
1879.060633434438,345,M
1559.2306273249067,9,M
713.4223929986383,211,M
1667.0955763543016,38,M
1748.6464237561354,21,M
178.73849179551715,39,M
1938.9901548026544,177,M
623.999030063912,27,M
1988.1538932609833,387,M
1838.0722568626932,8,M
1930.562009489635,632,M
890.9001168127321,27,M
1966.2112537393969,599,M
1948.6954921894112,2,M
1627.8596635177714,31,M
1036.8388111563033,268,M
1860.8515202735323,6,M
1872.7626185206218,239,M
166.2311687249542,3,M
1978.4494627851216,263,M
1404.693942890938,203,M
1636.4927756631898,30,M
1965.7818646828791,364,M
1999.7917083161756,65,M
1968.374141563835,152,M
1864.182078358685,104,M
1605.623157992387,11,M
1666.8762283952065,203,M
1975.0270353545368,225,M
1694.2577706520367,14,M
1697.6514352808133,32,M
1861.6432148747288,495,M
1993.4211891557184,415,M
1814.5581532211413,20,M
1975.046842687228,523,M
760.7077607486463,27,M
1839.7347418863635,409,M
1890.5119363552885,126,M
1908.9499551867855,112,M
1484.2096928288202,36,M
1999.3107400639578,2,M
1858.2739459100858,74,M
1941.2957429595137,220,M
1977.6868880153474,221,M
1620.4874038402118,126,M
1948.6770034625815,609,M
202.88651038002877,3,M
1734.5240155190131,32,M
1925.4672721181864,57,M
1655.9248354971162,126,M
1940.6810820718326,499,M
1985.3532271729491,476,M
1992.6728045632822,56,M
1894.832324949627,36,M
1981.449709717882,359,M
459.34668399322845,2,M
1913.989362695373,99,M
1997.1969307355168,480,M
1969.8943382336463,170,M
636.0765247612504,39,M
1996.1408448409957,182,M
1583.7221354753208,23,M
1396.5313052899978,21,M
1711.5699007243943,55,M
1450.5880956780843,276,M
1839.589281935032,6,M
1928.7927571975797,104,M
1553.5369474690585,174,M
111.20454817237011,3,M
101.91791839760847,41,M
1996.9869312301364,102,M
1849.324466476861,26,M
1683.7018736810196,16,M
1924.0590293163402,315,M
1986.8934051663352,207,M
1905.2010567409282,164,M
1900.5068073377552,208,M
1807.5969212623065,613,M
1698.1081239515183,25,M
1816.2160353859874,499,M
1988.5621419250244,61,M
1826.9474037597618,18,M
1919.4454222917464,128,M
1948.6572186649773,582,M
1974.4467801204664,468,M
338.520439557471,4,M
1993.7106929668207,19,M
872.5672011625309,39,M
1841.643062942153,69,M
1827.2893663475,59,M
1965.927151963935,92,M
1830.9453281071696,613,M
1452.1712918668911,23,M
1958.0035116736794,525,M
1956.9675338591953,283,M
306.989585208802,14,M
1867.7803271431471,635,M
637.8902166455538,19,M
1983.0882068257952,80,M
1917.0694132018232,392,M
1992.400470236067,20,M
1833.9901264660698,357,M
539.1247080001307,3,M
1969.545210576815,377,M
1762.25462636696,39,M
1183.0901221452689,39,M
1886.4757992290492,189,M
1875.44287373612,30,M
1994.7878544474124,202,M
1996.4301781998934,468,M
1214.9214596836023,20,M
1907.5819072657728,132,M
1291.69464791107,25,M
1988.198001996605,375,M
1755.7167916948908,132,M
1984.7152672477387,35,M
1031.255779702682,27,M
1975.2408561996344,194,M
1907.1498104858558,22,M
1924.5416089999317,66,M
1907.0140548948234,242,M
1695.659767431831,77,M
1762.0455666444698,57,M
295.6655429760598,5,M
1988.3961358151419,140,M
1948.1138813432306,104,M
1970.0753145214085,121,M
1770.8482815841296,124,M
1583.5293997523158,7,M
1922.9146686957379,49,M
1792.915040409063,95,M
1918.5081325904368,298,M
1956.6126540941098,64,M
1977.7425404230787,305,M
1889.8982958814227,392,M
1988.4111770701174,154,M
1784.280532048839,10,M
1982.268208051223,132,M
1485.1618972711076,10,M
1834.7819346258445,24,M
1980.4944248817244,66,M
1011.138781639242,20,M
1920.3056593482524,64,M
176.55863662243655,5,M
1964.4333243392477,259,M
590.4933333566137,39,M
1639.0078914411658,17,M
905.8641358986705,10,M
58.24769788529608,39,M
916.0082577361967,20,M
1595.9730174708532,95,M
1372.6636093560248,46,M
1926.2718781605652,654,M
1971.923407715755,116,M
1408.5457083509746,5,M
1297.673429818788,2,M
1913.1223430492273,43,M
1998.1677533370325,339,M
1987.4469976216897,28,M
727.4829954400543,27,M
1961.7739440825287,426,M
1256.9653297087025,22,M
1725.2182682228254,74,M
1997.633909684101,214,M
1927.8712140777327,169,M
436.1823870160574,2,M
1915.852102496466,151,M
1886.4004027427266,59,M
1726.5197015698539,17,M
1861.2819314362703,231,M
1712.8446128069916,546,M
1852.2006675920834,227,M
826.2565268022449,211,M
1746.935404160954,613,M
1981.3969261502014,50,M
1458.506217406693,268,M
436.4090270261505,15,M
1871.7977697641936,94,M
1966.0864203251342,247,M
1976.8553153878772,211,M
1973.9070008283659,171,M
1977.380937388143,260,M
1958.4666783999824,46,M
1926.1069771766552,5,M
474.332551034795,5,M
811.9006073996736,5,M
1154.412811191856,409,M
1964.5687093840725,458,M
1984.7260719809049,435,M
1974.6449212275404,614,M
1562.0415520153024,20,M
1926.5065089091534,103,M
1400.7116349793243,46,M
1951.8179984140252,613,M
463.74081180631424,41,M
1762.9072196750246,7,M
1677.0083262099147,337,M
1734.9268800590794,77,M
1940.3328315270553,525,M
1288.9892395338563,10,M
1719.2578926052838,46,M
1896.4266544447125,188,M
1830.2807127622389,49,M
1054.208573213041,211,M
1327.8460666648793,10,M
1975.0340363221467,228,M
1206.0949483894506,46,M
1966.2993114660615,275,M
1495.1862360085145,22,M
1992.6634638485282,528,M
1457.2384583561934,46,M
1762.5893883666383,50,M
1940.0672648986208,114,M
1338.1731794357142,79,M
1101.51673226687,3,M
1326.5356117525882,3,M
1973.6435933161456,95,M
1907.5483752904029,44,M
1972.1282700350332,580,M
1957.8132705595992,89,M
1924.7045933453835,6,M
1774.390230862365,36,M
1681.0957158390029,39,M
1890.6163479708055,372,M
1871.1221088297746,23,M
1338.5018058482506,6,M
1944.2875076443063,357,M
1987.1457743387798,574,M
1865.858024775441,161,M
1974.1680703664815,393,M
216.64048038105773,20,M
1821.4219655020727,271,M
1972.929614847558,104,M
1801.019340184879,23,M
1969.8384981998138,326,M
1987.2005942032883,241,M
1497.794299346635,21,M
1986.8017202878161,380,M
1251.4549308761168,4,M
1981.7449424822698,156,M
1696.8323182523986,4,M
1929.2711162300357,318,M
1451.0335335781162,409,M
1752.7665623459868,337,M
1681.3149873720658,27,M
1820.9186409085742,239,M
1961.9472521676385,616,M
1963.5038661046713,476,M
1763.6192005247708,25,M
1959.7973599573538,185,M
422.57333997102546,268,M
1926.6334943757254,95,M
1836.3578975416112,25,M
77.25530264159737,20,M
1954.625705828681,303,M
1966.1771350534248,342,M
1368.5325465266449,21,M
1458.3579859177883,19,M
1997.1987649008017,296,M
677.2653992305356,19,M
1410.7102081145838,41,M
981.1908612955665,15,M
