time,size,sex
14761.708616341015,387,M
19373.247718546492,1036,M
19560.498106279196,240,M
19820.08294219504,3522,M
10237.075842928845,59,M
19972.96492852502,2300,M
19923.27186602418,1317,M
19843.576655228793,6111,M
19368.490105008586,3525,M
19937.34635746554,3309,M
19811.939637580756,1069,M
19525.64728323962,2630,M
19653.74825525296,5408,M
15407.066522035031,10,M
12260.21977913455,37,M
18636.399754871276,558,M
15473.08422329117,210,M
19932.232343072454,311,M
19160.606423059784,95,M
19312.5019393118,1172,M
13103.353205256959,4,M
13506.122250806147,103,M
19404.42842490563,514,M
18351.731713038247,412,M
19412.394485021006,945,M
19556.432132574537,162,M
19967.43426380212,4093,M
19735.119341184687,2454,M
19922.36763623362,2875,M
19873.631560043283,1207,M
19924.01645938627,1279,M
15822.532595169043,187,M
19972.67681265065,3030,M
17661.81665412403,271,M
19841.17994790524,796,M
12665.512384173882,60,M
19925.873150176576,1186,M
12919.476129424567,93,M
17070.586230990062,364,M
19965.454708268207,2166,M
19230.227333687973,158,M
9358.208163642303,110,M
19673.72199817067,673,M
15421.329956050324,17,M
9494.85328142381,9,M
13354.627425019555,135,M
14857.760787571977,55,M
14725.839366242873,1181,M
19926.294128288057,442,M
19988.588655466494,1053,M
19580.300693499332,1153,M
19990.01698333055,4186,M
19927.804687464253,431,M
18710.252474008645,214,M
16178.156297003427,344,M
19368.334108914754,183,M
19741.27468061503,226,M
19845.46647701416,2036,M
19384.77855013162,1745,M
17294.331653842575,816,M
19840.252487327238,22,M
19871.4265718392,4992,M
16327.459658729902,102,M
11353.29631818222,58,M
19562.103744606353,1012,M
17386.168104152417,139,M
19103.100794083603,60,M
16892.028307530385,27,M
12192.905759802115,58,M
19726.977691414093,2787,M
561.0369647960085,13,M
19932.68980181317,122,M
12551.971153750399,93,M
19288.78089213335,167,M
5240.91172699955,15,M
19828.313575177468,490,M
18578.38127149812,105,M
15539.664991567008,13,M
19865.102549349765,571,M
18631.62817116238,262,M
19988.2154997848,4712,M
8436.699792651089,22,M
19947.165583656715,1831,M
19756.150429301062,907,M
19597.575741566834,153,M
19815.54411252673,6579,M
18817.50681969186,794,M
16532.305432195404,139,M
17523.264751015944,93,M
15376.472629146938,27,M
19778.406875261127,4290,M
19607.304929365888,754,M
19993.512620116595,2292,M
5429.938570179061,13,M
18915.88617470513,45,M
11868.401879376393,60,M
19150.861010665838,262,M
19942.845914491845,871,M
12439.915690026202,724,M
16289.446441191729,95,M
19863.10871178257,555,M
18273.4198548402,88,M
19928.54691377825,2678,M
3795.097930232871,153,M
9808.93606152196,58,M
19700.51986448001,647,M
19601.40641473764,441,M
19723.929225662545,158,M
19796.012707790756,406,M
19891.521625963887,1602,M
18936.64895657258,2066,M
17739.368559382823,535,M
19931.17645357417,818,M
19936.788203681364,5002,M
19965.913503612326,1926,M
8125.828333281765,2,M
19823.68756521655,3202,M
19950.51871481025,3949,M
16555.12871474523,10,M
19847.090712425048,2415,M
19808.9677031987,128,M
14015.761473295863,263,M
7795.429904918723,2,M
18340.57151738732,1153,M
18597.189521039956,258,M
17248.990363457557,24,M
18809.86187187388,535,M
19922.52281828411,5605,M
19076.00497511399,429,M
18843.93187787233,1181,M
18803.475184655574,154,M
18879.672631666923,119,M
16769.639532414323,387,M
17023.119727109788,262,M
18412.436791624972,17,M
16062.305985290024,438,M
4489.318446509522,15,M
18145.883531541414,877,M
19916.445005858837,5436,M
19846.259289066114,3773,M
11100.239231334184,64,M
18793.308541825143,310,M
19026.810604012764,256,M
1582.1308131753617,13,M
19947.32131343508,3564,M
18817.43375192734,187,M
19160.911796867644,272,M
15797.218035206666,326,M
19855.47636527941,311,M
19718.75900864713,4033,M
14627.946361467533,2,M
19104.59345877173,1419,M
4662.938984305786,64,M
19508.497260105898,543,M
16448.713004681216,32,M
19836.479231394573,1241,M
18500.346066929393,2229,M
16039.496880185507,7,M
19511.21959443679,18,M
15700.649691619148,2,M
19949.465674495128,2557,M
13917.723402785943,4,M
493.7311938440002,4,M
18887.36457943135,1791,M
11271.812901719402,55,M
5910.975495606549,2,M
12453.502087446717,15,M
19966.295435969667,372,M
19873.28147261661,1264,M
19954.192447422734,773,M
19401.54592032828,3454,M
19939.6387358409,2981,M
19204.27184092253,120,M
3674.7510640003843,10,M
19635.408209770903,439,M
19860.56972593114,2603,M
19710.12585088737,533,M
18818.942320582824,46,M
19615.364104920565,430,M
19899.951448285352,1932,M
19483.451077233574,348,M
19506.39278912245,377,M
2854.7031350023426,6,M
19895.11143270076,790,M
19468.19557626959,158,M
18126.15934045801,5167,M
19969.084365179147,227,M
19951.96658645977,1782,M
16790.94233011612,13,M
18289.71158659654,52,M
19602.977042309667,2965,M
19889.592111913116,6245,M
19709.015163201813,2541,M
19846.926973557933,1489,M
19783.292927081082,1384,M
19943.98003675582,5835,M
19938.735127836597,3067,M
15044.985839795907,102,M
19889.528508525025,3469,M
19884.349130369654,5697,M
19143.291841693775,84,M
19962.393655922206,5484,M
19967.367759975084,4666,M
19796.13958559857,78,M
19654.4433890629,786,M
15169.55728019816,34,M
19774.646609300195,3966,M
19257.697650370104,155,M
19991.635589834867,914,M
13940.318073671495,58,M
16622.412418971297,15,M
19958.082488043274,6204,M
19935.69832684328,7105,M
19987.59236186125,7453,M
15042.673741285029,135,M
19996.171278154292,1918,M
19875.038590375796,1387,M
19987.7210780291,199,M
19792.03233327099,294,M
19804.316431466134,3257,M
19948.900994545074,3846,M
19757.214164774203,1983,M
18947.506177709613,753,M
19981.100194750547,3888,M
17789.27113242588,174,M
9236.183631703174,59,M
19907.20551121536,3918,M
15897.67647603848,151,M
19933.349375247548,4031,M
19940.33672264325,5217,M
19216.001676332107,163,M
19916.71473720109,5323,M
19742.874091478283,635,M
19970.585133588782,4831,M
19985.912217901245,449,M
19842.40872993751,96,M
19987.997872007338,2198,M
19089.91020040247,121,M
16148.048222475985,87,M
18648.53988300245,371,M
10720.993584041118,153,M
7893.09403229213,52,M
19594.967162150668,1467,M
19264.56026431917,139,M
19384.59170839578,224,M
19932.543408964368,6734,M
19980.402583022096,1787,M
5866.953919532248,93,M
19242.38074713965,96,M
19949.46267585794,6345,M
19816.39697978506,679,M
19833.99008008049,673,M
19446.823189860334,399,M
19456.245447726767,20,M
18685.83315723549,353,M
16959.22806781887,5,M
9015.944329686743,52,M
9426.489252583242,22,M
15658.673158695865,8,M
16228.512210484127,71,M
19432.207273823482,68,M
19216.04205671111,1293,M
15879.589656315135,524,M
19983.593686738688,5148,M
16222.70944293816,151,M
19603.215972455277,345,M
19529.974380875577,34,M
4715.835465870335,15,M
8501.483782009498,22,M
17425.645263339575,256,M
19997.75433089317,1629,M
16724.10146927819,816,M
19525.952204038564,1443,M
19688.153861334955,45,M
18091.57761610476,102,M
14566.81490634802,37,M
19313.4179069307,58,M
17860.018637557478,25,M
19953.25055804956,4836,M
19736.111159696633,3454,M
19563.733590660264,108,M
12008.422298273848,131,M
11312.229152392829,93,M
18251.69202573282,153,M
13651.675486808554,13,M
19655.6730978356,27,M
19982.852409565872,6752,M
17514.97310818128,271,M
713.8354350729553,10,M
4604.766815089857,15,M
19847.48445480021,6655,M
16446.39676254925,161,M
19948.906326933036,122,M
14306.831522618595,34,M
17371.653312665818,60,M
19983.558324318565,2269,M
5301.646928130782,15,M
18966.39477970242,60,M
12294.984782082249,153,M
19739.790706880656,646,M
11343.72325007662,17,M
19647.726814388767,199,M
18960.965937258297,198,M
19791.33795741807,4761,M
17434.31051493962,27,M
14683.121656408393,15,M
18127.94497254294,65,M
19834.116345875667,3536,M
19990.599117046437,1014,M
18794.835422986496,27,M
19763.633885392028,6153,M
19092.91571448219,4,M
19949.388453829386,595,M
19956.170951926673,3991,M
19907.199511379462,179,M
17091.66507695991,11,M
19117.58801218765,1598,M
15938.38700944038,120,M
19398.472205427828,751,M
19952.055077834073,5153,M
19902.160259480002,785,M
12366.079834198337,10,M
16739.475434513013,46,M
17016.43833667762,217,M
19779.462975537237,416,M
18664.415911779015,214,M
19611.688014740983,99,M
16500.965309633822,71,M
13675.822689315535,263,M
10921.57705919334,110,M
17885.425953121485,498,M
13800.747724840952,51,M
18659.02099912322,8,M
19101.908361749665,1528,M
19872.666878478693,994,M
19901.64306083004,952,M
19954.13513924047,3536,M
18499.766964391914,723,M
19798.799957442265,2380,M
17348.321133293583,945,M
19623.87526130092,285,M
19942.184372277286,422,M
19834.61233514065,2752,M
17056.6283546191,58,M
19134.331963603847,138,M
15853.265760678329,8,M
15221.623594134608,21,M
14150.018088001569,26,M
19879.045498211417,4334,M
19797.710573430475,751,M
19974.4781789331,3730,M
11670.186644671834,4,M
18863.48797238346,38,M
19664.271388231104,4008,M
19456.18406226078,2042,M
18297.353072780024,164,M
19727.725253341054,256,M
19987.670978696613,3676,M
8157.267251455128,110,M
16204.287629918712,131,M
19114.731698195104,576,M
19747.379173242167,732,M
19953.848689072485,2912,M
16151.680501850919,262,M
14249.882796644351,42,M
11597.799366490224,131,M
19680.68194229252,6482,M
18396.760321509064,724,M
16631.148707490844,438,M
18483.072160072006,147,M
19230.43777968629,4008,M
19992.336098627547,7327,M
19589.698947980218,107,M
6992.129483796724,15,M
19997.28262693065,120,M
19793.142149829695,403,M
12217.631149023948,39,M
19080.296214464026,306,M
17910.506353557466,102,M
4049.2039221860136,5,M
19713.443976640345,2610,M
19575.397092731622,3748,M
15762.38793727523,22,M
8476.326843327828,13,M
17014.020495660192,128,M
19824.580731782447,4881,M
19986.94104061599,894,M
15960.05468880843,8,M
19983.10405087358,3218,M
18967.08126673425,524,M
19988.242730818816,3013,M
14885.001836178584,20,M
16656.422235388483,248,M
1633.7178729666305,5,M
19608.512979067364,164,M
10847.836032744997,58,M
15923.230324949696,38,M
15151.811606482011,42,M
19883.262988191003,1444,M
19551.696133687514,972,M
16392.586141188192,59,M
19990.679227389515,3357,M
18427.489927159422,12,M
17345.44237933523,685,M
19921.88059210221,4677,M
14551.408585780659,59,M
13925.87365736955,103,M
19985.265309731825,3542,M
2860.8279745989125,58,M
19321.00223092656,1745,M
19720.590477076978,782,M
19966.37302505026,3588,M
14832.442034807671,151,M
15497.714296459793,102,M
19966.147872415047,1382,M
13761.516040351631,93,M
19848.254598853036,3200,M
19977.7507205868,2795,M
18549.137666232273,6,M
19686.466501764182,1122,M
19588.778621465215,536,M
10077.719333220413,5,M
13299.072494318449,13,M
19068.86342550159,199,M
213.8306003569787,58,M
19430.105119845186,675,M
19992.938886229927,4779,M
18867.092739423922,157,M
17647.33472526301,151,M
4897.995850683196,52,M
18761.86505981802,502,M
14049.46390912144,12,M
16755.327103471478,28,M
19364.620242728524,54,M
14886.854804357876,110,M
19020.996407631403,816,M
16048.993805017757,59,M
19977.485423153972,4271,M
19991.48332518212,111,M
19556.660125244296,55,M
19972.96128793173,1773,M
19961.54599341223,171,M
18047.650596120442,945,M
17303.43228187681,74,M
3454.863301431163,6,M
19945.000112695736,1260,M
18450.720486355367,172,M
2368.2513287360175,13,M
19507.78234595865,33,M
19908.831650403645,3254,M
19773.280139795712,308,M
13758.020998445634,59,M
6834.737762256176,2,M
12950.76661452592,64,M
17666.048311355178,93,M
14078.219042138764,24,M
19547.219900326552,4521,M
13326.77196349092,15,M
19964.014255348462,4090,M
18890.885682352753,16,M
19651.88239088351,653,M
18805.762602156352,441,M
16277.824839418745,71,M
18574.31011180401,1193,M
19760.498549328637,1929,M
4292.707677676297,13,M
19933.045394247143,834,M
18269.65152566203,35,M
19749.77382042489,4004,M
19935.759007499706,6602,M
19359.806487008722,107,M
6839.386723481592,15,M
19938.502761960655,1344,M
19719.519955592583,1429,M
19626.767030694304,57,M
19455.833687888116,15,M
17903.29289127896,46,M
18655.12932387407,76,M
19431.09743286753,400,M
19724.189877436063,7071,M
18105.206499170927,1918,M
19376.665266673004,165,M
14372.285706559804,387,M
19078.921476734566,83,M
15811.39021918475,16,M
19947.15882552192,3320,M
19623.701371222538,2283,M
16580.20101147256,38,M
19130.034932203303,161,M
18764.368888882524,2933,M
19640.65641235737,1253,M
19814.282283928278,3113,M
19979.17404257146,3528,M
19649.26883001786,251,M
17361.571383163806,120,M
16714.823736488594,51,M
13314.291673720696,37,M
13895.801989474086,3,M
15028.75808924739,187,M
3741.273363652836,6,M
18262.738717145865,272,M
19557.080368735427,3773,M
19492.719046317892,541,M
19843.151322151098,5849,M
19774.179705167902,119,M
3795.3372371450014,10,M
9306.475895174799,110,M
18956.82877668423,123,M
19677.981361192553,442,M
19717.020883026,365,M
1689.889493545847,58,M
5104.450764849854,52,M
19783.670771696634,756,M
18792.000307926923,2428,M
18451.991612113434,59,M
16517.862562597034,6,M
17211.408226307056,210,M
19553.703555295542,2295,M
19922.195278852058,5401,M
16379.853566695667,36,M
17157.371243199417,20,M
18872.67604541712,69,M
19475.434309983917,1612,M
19068.685952585864,353,M
17765.691767641994,1181,M
10293.123818885011,153,M
17711.85594185535,138,M
19082.657437180063,110,M
19192.758489102234,16,M
19922.234834825842,6554,M
19235.922779101016,456,M
19215.173722990512,2223,M
19062.42153828111,286,M
17633.835122972665,60,M
19784.24334194311,43,M
9970.871844673926,110,M
11372.185282746517,58,M
12539.023506601761,6,M
18363.10080749574,141,M
19103.5512388252,353,M
19409.70294400703,128,M
14327.196129942506,39,M
19944.3274885068,1698,M
19344.860472232955,9,M
19460.019340970342,1814,M
19999.921600976362,4309,M
19982.606420897977,2301,M
19962.719913416116,6808,M
16724.194114666872,364,M
18493.24173322591,2791,M
19993.736958616482,2584,M
19949.17307776009,474,M
19903.38324433369,427,M
18902.513506768053,85,M
19940.19195935613,4732,M
19937.259182267775,1921,M
17828.862678656136,10,M
19924.72386644796,4854,M
9812.687878840115,59,M
11439.11935505563,7,M
16252.465812917448,60,M
19979.569707187038,2490,M
947.1007266195822,4,M
18977.350560234037,723,M
19948.231145716058,527,M
19733.701261388862,511,M
19983.094668949096,269,M
18071.66026883101,102,M
19993.194144781985,5356,M
19237.24497954753,191,M
8077.4683072402,9,M
17504.58618433299,58,M
17838.32094388364,2,M
19958.216255542255,1743,M
17175.93119276652,151,M
13598.743462614837,131,M
19819.77862318679,1285,M
14272.81270625454,87,M
19834.48378765402,57,M
18751.45803422599,818,M
10191.575898590563,17,M
5939.337985419665,58,M
19931.709201756512,2910,M
19356.23521428944,1326,M
19628.78446192416,2344,M
19861.693554118963,1730,M
10005.35010773505,9,M
19888.754357812642,2424,M
16425.91267006629,7,M
19333.44830001079,623,M
4441.695955672557,6,M
18060.640165937828,11,M
13534.82706789894,326,M
4216.269535224544,93,M
2787.6993806665673,58,M
19905.368494081948,4946,M
19197.455390524898,1606,M
19667.360389458783,670,M
15793.718011011173,16,M
7302.033881246237,59,M
19875.153412923042,238,M
19888.06339614486,2129,M
2474.9408131001196,52,M
19958.90477616794,2227,M
4082.4532048171845,10,M
14210.565874037029,187,M
16956.34557205836,172,M
19956.95838427321,7076,M
17604.761366931274,4008,M
19933.34943175017,504,M
15762.315465628435,151,M
19634.15979760895,894,M
18967.932570930843,96,M
19964.373886648937,33,M
18648.92535754435,85,M
18573.283001401778,787,M
19227.947714260892,55,M
17520.987994180803,45,M
17947.04896627573,153,M
5970.647877774943,153,M
16234.573987139212,37,M
19967.00656718293,4085,M
19792.11422796281,3504,M
13691.378704437257,60,M
15496.41365472981,12,M
19078.111069780683,431,M
19927.90893019057,1781,M
10189.487307705036,6,M
19931.77122973981,2024,M
16573.285564600767,20,M
17742.059674580025,138,M
9393.838621598363,6,M
19807.450719201097,5707,M
19911.427003848865,302,M
18797.40547621098,220,M
19038.201663413856,69,M
19588.27228536676,2646,M
14662.63915821676,21,M
19886.277997366615,66,M
19570.32182534228,49,M
19814.003592898163,131,M
18758.856488070785,56,M
15767.383231409025,16,M
19990.5889656268,289,M
15714.84799551041,52,M
18281.521276549178,263,M
17029.526309453096,248,M
19671.54724047179,1302,M
10282.647861979036,58,M
18832.966588362047,2958,M
18188.625267759944,7,M
19974.52882923161,115,M
18938.86110012674,11,M
19940.67905470242,494,M
12259.355371636853,58,M
19128.018394549446,441,M
17252.768792685725,262,M
19278.889257412746,415,M
17635.115873937317,84,M
14639.48531620159,12,M
19003.922869988488,266,M
17407.684834001397,945,M
19752.121693214052,495,M
19967.068811370846,4809,M
16061.764308853235,128,M
19506.76823400004,42,M
19625.836194150357,1069,M
19987.043277643348,3853,M
19525.964726560822,60,M
19449.842009972275,248,M
1071.143440299242,4,M
19888.218201709366,3074,M
19989.81728985666,360,M
19767.108416419414,5456,M
19852.132687278656,1217,M
7995.064111263611,52,M
4862.323079264962,22,M
15716.015230368546,16,M
18637.68608023012,615,M
19835.213882737702,826,M
19665.152487069812,985,M
19867.240240052986,1339,M
3763.664470479385,15,M
15099.528935685566,198,M
19977.08217837499,2138,M
18937.721400144583,172,M
18809.93805801988,436,M
19941.420323202245,5931,M
10462.497643714749,2,M
13009.220707177506,51,M
19991.756368692717,7446,M
16504.093854853556,16,M
19722.628578348154,120,M
18097.954166035557,9,M
19928.4093643604,39,M
6765.443299220649,55,M
19851.928625310295,909,M
14318.793261129853,151,M
17284.855506412412,39,M
19670.087668537955,723,M
17600.111703097937,28,M
19956.403146362158,67,M
16582.220986071214,3,M
19833.762895669082,101,M
14830.716945993543,221,M
19997.352014979562,2222,M
19997.719413604314,95,M
18255.482167689137,2,M
16738.9339976983,3,M
18118.90637645651,945,M
19855.449621069492,894,M
19970.776385045567,1820,M
17549.55273451417,326,M
19237.571231261263,163,M
19873.74751911426,176,M
19988.118123498156,4101,M
18753.88794572867,164,M
19993.416851756956,4696,M
19375.34469919132,591,M
18380.798733766613,4005,M
14739.4987966749,17,M
19474.18819614673,782,M
19374.561333374553,5808,M
17191.190764943618,60,M
19525.867369239888,4535,M
19903.693539346725,5103,M
19989.378594735197,572,M
19973.262354996987,5109,M
15692.55473654805,5,M
10506.04700128318,131,M
19501.44080565435,84,M
17970.394909408442,101,M
19953.47380327499,4496,M
19947.99371247379,5527,M
14631.318382444471,55,M
19930.321600010306,1664,M
19922.68149167207,398,M
18324.98795438715,157,M
18233.975431551386,157,M
16775.868213213125,51,M
19750.801768734764,16,M
19654.387920904923,4521,M
19816.58067957109,3649,M
19698.928171051375,191,M
19761.697660503694,117,M
19556.72977554272,772,M
19796.747705303686,632,M
19847.35167603927,1788,M
19885.804668131324,5545,M
19222.10393517143,82,M
14725.999567257657,724,M
18684.683873933183,37,M
19028.507403906162,279,M
8085.324452656715,131,M
19747.804622860487,1603,M
16113.384176792462,58,M
3450.2932010066293,9,M
19995.794060588636,6914,M
6204.477262781504,6,M
17927.434371377083,2541,M
564.0253930871531,6,M
19998.83004696578,19,M
19881.007682741027,698,M
7554.294889876621,9,M
19409.270544397696,923,M
19890.38545204734,6508,M
18713.470326789,675,M
19924.741016818425,771,M
19996.16653584716,1509,M
19233.76506159589,24,M
18661.826335918202,412,M
16168.783704290094,45,M
13190.806446334895,52,M
19095.495005812507,15,M
17717.526068495154,263,M
18366.13118228057,26,M
6897.018129796426,17,M
14171.784965278443,24,M
19765.628173747456,441,M
8329.848036542278,58,M
8836.917798034841,103,M
6023.779648827229,2,M
19039.174736364555,762,M
16334.20529812194,26,M
594.1457371506443,6,M
18597.049313270818,536,M
19835.57013510549,1013,M
19782.480476683322,57,M
16651.479878220132,7,M
12277.871881449899,39,M
19905.984563981143,7181,M
19558.927910727252,86,M
19817.165267972363,720,M
16640.91765956327,58,M
19347.966581090455,1516,M
12895.974292791365,51,M
19469.77742244827,547,M
17412.184438015578,11,M
16850.856847157454,40,M
16144.804931204815,93,M
19511.07863755723,3460,M
19921.155554137484,5303,M
17364.091215123386,22,M
7245.340084587563,55,M
19814.919506630908,1564,M
15178.749572099741,110,M
15683.512234676022,84,M
19324.033862861324,189,M
18081.406575317244,27,M
17139.097703497584,38,M
19921.994533544148,6493,M
18870.965256330364,131,M
19400.91983866242,3525,M
19915.747185577377,2722,M
13684.295960493178,15,M
18970.983348308284,649,M
19940.240903321894,520,M
19980.99706497361,1336,M
19969.67844921013,458,M
15642.796110360048,64,M
19954.346537476875,4316,M
19984.116800824242,4078,M
19142.259220347867,5728,M
19961.58824421097,566,M
16410.62016305496,11,M
19526.38144485619,2223,M
19990.738986754364,380,M
19691.18161712865,4140,M
13914.264801636142,151,M
16073.82059785445,52,M
16505.125208804904,64,M
19895.898892459587,211,M
18749.694054591808,292,M
15374.989164149792,210,M
6146.341273518481,93,M
19831.547540545773,4263,M
19113.9069586906,122,M
13449.381556423918,39,M
17953.096128815687,165,M
19912.665765582195,5551,M
19872.763930644207,3227,M
19601.39956554909,4967,M
18049.073153698424,87,M
19912.20401016979,2499,M
19265.193232859474,311,M
19357.20927937773,585,M
18060.619225700386,64,M
18871.61844734662,25,M
14996.9316280646,6,M
19551.719691708466,402,M
177.75513583792386,13,M
19778.445082899107,400,M
19930.394676897402,352,M
5878.8592160242615,13,M
19940.30541852642,2569,M
19546.882745920786,1612,M
19901.296600881622,1027,M
17460.44084976293,279,M
19218.286443299563,1554,M
2334.998890623961,15,M
19542.841274996972,4290,M
17345.021387690063,221,M
17199.91718117857,248,M
19951.061388553506,307,M
19931.21552405743,138,M
17952.12837252781,46,M
15887.004596862174,4,M
19575.77157036586,78,M
16564.09912339077,87,M
19180.95362744147,1005,M
19919.982909503775,5122,M
4167.779037594747,153,M
219.9323489524502,4,M
19952.133332762758,2543,M
19804.880261859038,366,M
18138.926356115157,36,M
19862.878491770112,418,M
19988.97027833307,2074,M
19997.408415424838,1125,M
19828.220979853126,4297,M
19634.91997244533,16,M
17129.272784017037,84,M
19811.498019531642,3026,M
17494.816884641972,3,M
19719.55049244847,707,M
19584.51208786778,770,M
19112.06399784009,214,M
19939.07987682844,5381,M
13808.20393743627,6,M
19952.60277705712,1809,M
19505.291176432707,665,M
19971.6125496364,301,M
19967.484265169973,3161,M
17726.118729593018,95,M
6569.411449084684,64,M
18690.053302763743,816,M
14408.531090979277,3,M
8128.915935243758,59,M
13050.969796601745,58,M
14966.429981696194,263,M
19421.558796140584,230,M
19193.820121546833,243,M
19365.897029480566,2541,M
19882.15498884668,5122,M
19931.146702470647,3793,M
19978.20824051501,2170,M
19248.65697671563,201,M
19385.463570731037,189,M
18420.755051725362,101,M
19353.405760711626,261,M
19220.59559751698,46,M
19994.719178757194,63,M
19709.755266605054,885,M
10948.249722631539,58,M
18745.821380384434,65,M
19401.061345048693,158,M
19499.10328632763,248,M
18957.98709928333,76,M
19698.32651306518,1510,M
19978.12045618904,3910,M
19887.85531735547,3667,M
19925.884678658815,2473,M
19869.692348956305,4335,M
5463.462386060782,13,M
15808.65630474376,93,M
19570.178340835257,7263,M
19519.31562564171,37,M
17721.55539348457,4008,M
16664.16641121421,438,M
19409.288250534002,49,M
18026.619658688196,220,M
19868.636039744182,454,M
19658.779760850495,106,M
5627.726841103594,58,M
15174.014406161317,42,M
19987.04047293503,7014,M
18660.8128440123,504,M
11713.931899003868,6,M
13071.58243260626,153,M
5122.068219105783,10,M
19529.874476490477,371,M
1088.9268804636758,5,M
19887.840597509716,6816,M
4117.763174031401,58,M
18475.92425130766,442,M
14587.162899790597,37,M
15484.189794144519,20,M
19915.55073465885,6787,M
15098.607418310969,60,M
7560.751679136964,131,M
18989.841721189518,550,M
11775.595558298972,51,M
19933.058264275285,2454,M
19727.274048821262,1012,M
18576.01830192584,877,M
19953.62063243701,1110,M
12144.6963081658,39,M
12866.845081904074,110,M
19467.625545698185,1279,M
19926.286289215037,660,M
19248.56912028114,719,M
19716.253153721183,380,M
19428.264421416232,141,M
18115.949384848438,4,M
19803.61770248972,511,M
1064.2468127424545,13,M
19377.673913737384,1054,M
18653.38529784184,1552,M
16558.494725073302,95,M
19214.738421761875,1053,M
19545.27314036147,134,M
9653.928144432179,51,M
19435.26651625041,16,M
19399.642481139967,358,M
19880.491092172055,3412,M
19926.142469096227,441,M
19983.116095831014,3148,M
9890.389516034164,55,M
6452.7278298585015,724,M
19981.0508034486,1182,M
17193.878287351843,438,M
19789.323787021483,5398,M
18128.109756569327,723,M
16324.438713921856,387,M
14855.400608254698,42,M
19766.07256154894,6720,M
18815.036595777536,1397,M
5041.052950317027,10,M
1101.0218024216417,9,M
19651.266930338967,896,M
16743.88308239464,20,M
19931.633331811838,6116,M
11600.631965348903,2,M
19361.55986711763,491,M
19908.81234010027,5056,M
19033.31923964672,258,M
16361.370924751469,364,M
3759.24873452966,5,M
12997.897594614951,103,M
19690.80814918378,351,M
19878.983388750086,348,M
19941.34632218921,380,M
15633.862787276254,16,M
19958.680533208102,2958,M
19974.544014819778,496,M
19990.273761712586,5378,M
9537.844453029194,153,M
19517.242374021585,99,M
6254.70826476214,55,M
7792.116577532188,9,M
13090.072956815355,52,M
19291.078683860243,20,M
16853.740295600255,262,M
18999.702170287983,21,M
14687.128420118208,59,M
16109.626167837981,13,M
14216.20338452838,153,M
19164.283798283566,16,M
19651.952417162178,5551,M
19881.990274148688,2137,M
11988.557719328206,13,M
19540.2389227226,377,M
18803.668673827415,79,M
13317.066464347316,2,M
19395.507422761068,196,M
19970.642727727667,2290,M
13675.018877986582,22,M
18017.476560652114,32,M
15365.400014747625,221,M
14804.77520609457,263,M
19886.886767256135,1777,M
19800.251399659188,389,M
19995.858916199686,16,M
5530.256240001586,10,M
19760.339284213882,162,M
8784.05176988994,2,M
19172.881612789857,449,M
18708.001851442496,125,M
19327.242588640387,366,M
18514.730114809197,98,M
18117.187624554314,762,M
19757.376849306267,4117,M
15647.878390219332,45,M
19922.001022514123,1252,M
15097.94085774317,7,M
19908.832980132498,6038,M
18682.681811873303,191,M
19786.631067732174,4154,M
19913.8858130232,2121,M
19968.771898089803,1935,M
19923.089298512554,571,M
17509.86439933185,17,M
18237.74525037906,151,M
19808.98866147372,448,M
19867.183993690058,1206,M
9087.043486948798,110,M
11275.715320029427,110,M
16961.199070920935,55,M
5952.363421771923,55,M
19864.336778689052,6594,M
19203.14900435647,174,M
19869.571323200984,188,M
19962.09659589096,5913,M
19927.280463068568,5697,M
16069.250451887245,51,M
19867.383219771542,5320,M
19768.676074701278,1299,M
10932.731607097763,153,M
19982.6821467763,1543,M
2535.8463570552703,2,M
19993.457770603207,7267,M
19481.30875041797,17,M
19638.230580617143,173,M
19879.058849444402,2205,M
11227.058024447872,34,M
19989.38034034717,1808,M
4136.805433437335,22,M
19596.647896181974,748,M
19241.441818792977,56,M
7750.526163230752,58,M
19801.564305204716,6167,M
19756.16612701388,1247,M
19907.856866000384,740,M
19925.440381409906,5493,M
12715.878315851762,60,M
19026.837147682305,1279,M
18802.245699701038,24,M
12766.470940046373,52,M
19473.896952088864,4004,M
8359.661692288571,6,M
12591.215318173254,110,M
19937.284253255708,4686,M
14072.129899742378,326,M
17631.181020850527,442,M
19966.571385672403,3797,M
5050.177150740205,13,M
14174.288881009965,10,M
17513.986144273236,56,M
19891.22232522029,723,M
18182.989931884593,997,M
19538.494867420406,1440,M
19551.200858135497,1168,M
17128.891220191654,272,M
18965.16667770434,69,M
19915.592909895862,4331,M
19719.217245697313,1441,M
19408.894355074477,5944,M
18880.872797595443,436,M
19898.420561638777,2252,M
15312.9541205248,8,M
18509.057476378242,945,M
19036.66243604918,135,M
16610.877948240606,364,M
19858.04140761043,25,M
19182.86621643827,33,M
6449.33007874549,13,M
17107.11165268008,59,M
16962.933210358722,120,M
19681.370244342423,311,M
16607.412906291993,46,M
19611.470679969105,1547,M
18535.15128050621,210,M
16602.21087874513,12,M
19902.034778013567,49,M
19412.14449788959,130,M
19964.082929827528,2362,M
4113.475220583596,17,M
19042.694347904413,21,M
19966.49013208616,424,M
19881.806871190936,1277,M
14005.166602589326,139,M
19905.02721168512,390,M
13479.359999372737,52,M
18170.440780478308,157,M
4063.810869136387,153,M
13446.283431990838,59,M
19253.360959780657,774,M
